,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_8,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_8,epoch,start_time,end_time,metric:val_accuracy [0.0; 100.0] (maximize),NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_11,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_11,seed,status,config_id
47,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,4606.0,4704.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,47
48,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,4704.0,4802.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,48
49,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,4802.0,4900.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,49
50,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,4900.0,4998.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,50
51,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,4998.0,5096.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,51
52,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,5096.0,5194.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,52
53,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,5194.0,5292.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,53
54,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,5292.0,5390.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,54
55,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,5390.0,5488.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,55
56,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,5488.0,5586.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,56
57,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,5586.0,5684.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,57
58,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,5684.0,5782.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,58
59,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,5782.0,5880.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,59
60,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,5880.0,5978.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,60
61,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,5978.0,6076.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,61
62,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,6076.0,6174.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,62
63,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,6174.0,6272.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,63
64,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,6272.0,6370.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,64
65,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,6370.0,6468.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,65
66,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,6468.0,6566.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,66
67,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,6566.0,6664.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,67
68,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,6664.0,6762.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,68
69,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,6762.0,6860.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,69
70,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,6860.0,6958.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,70
71,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,6958.0,7056.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,71
72,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,7056.0,7154.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,72
73,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,7154.0,7252.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,73
74,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,7252.0,7350.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,74
75,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,7350.0,7448.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,75
76,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,7448.0,7546.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,76
77,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,7546.0,7644.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,77
78,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,7644.0,7742.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,78
79,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,7742.0,7840.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,79
80,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,7840.0,7938.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,80
81,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,7938.0,8036.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,81
82,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,8036.0,8134.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,82
83,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,8134.0,8232.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,83
84,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,8232.0,8330.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,84
85,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,8330.0,8428.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,85
86,max_pool_3x3,0_2,sep_conv_5x5,0_1,1_4,sep_conv_5x5,0_2,0_1,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,8428.0,8526.0,93.20986,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1234,success,86
