,subsample,booster,gamma,nrounds,colsample_bylevel,eta,lambda,num.impute.selected.cpo,colsample_bytree,alpha,max_depth,min_child_weight,trainsize,repl,start_time,end_time,metric:acc [0.0; 1.0] (maximize),skip_drop,rate_drop,seed,status,config_id
286,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9533.333333333328,9566.666666666662,0.9764569,0.5,0.5,0,success,286
287,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9566.666666666662,9599.999999999996,0.9764569,0.5,0.5,0,success,287
288,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9599.999999999996,9633.33333333333,0.9764569,0.5,0.5,0,success,288
289,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9633.33333333333,9666.666666666664,0.9764569,0.5,0.5,0,success,289
290,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9666.666666666664,9699.999999999998,0.9764569,0.5,0.5,0,success,290
291,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9699.999999999998,9733.333333333332,0.9764569,0.5,0.5,0,success,291
292,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9733.333333333332,9766.666666666666,0.9764569,0.5,0.5,0,success,292
293,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9766.666666666666,9800.0,0.9764569,0.5,0.5,0,success,293
294,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9800.0,9833.333333333334,0.9764569,0.5,0.5,0,success,294
295,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9833.333333333334,9866.666666666668,0.9764569,0.5,0.5,0,success,295
296,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9866.666666666668,9900.000000000002,0.9764569,0.5,0.5,0,success,296
297,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9900.000000000002,9933.333333333336,0.9764569,0.5,0.5,0,success,297
298,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9933.333333333336,9966.66666666667,0.9764569,0.5,0.5,0,success,298
299,0.9008787372730335,gbtree,4.889291524043385e-05,551,0.6798384186121338,0.09056478296277694,13.788156959789566,impute.mean,0.5904015689082983,0.004579824241087513,15.0,2.7909836463749693,1.0,10,9966.66666666667,10000.000000000004,0.9764569,0.5,0.5,0,success,299
0,0.796560443700367,gbtree,1.3541514729326305,477,0.10323557440877303,0.8431220604307644,38.70449827839775,impute.median,0.7882036622241843,0.0054813210336312,13.0,11.979442993780713,1.0,10,0.0,33.333333333333336,0.9478326,0.5,0.5,42,success,0
1,0.9340884899637416,gbtree,0.10293901442890141,1019,0.44898005683905784,0.004474641923702555,2.14724799137201,impute.hist,0.8293548602726563,6.317361189805797,1.0,56.39333401759519,1.0,10,33.333333333333336,66.66666666666667,0.86933887,0.5,0.5,42,success,1
2,0.4190733713168815,gblinear,0.0183156389,1561,0.505,0.0301973834,49.272640079362056,impute.hist,0.505,0.013911240590491904,8,20.0855369232,1.0,10,66.66666666666667,100.0,0.8488913,0.5,0.5,42,success,2
3,0.5200489033543307,gbtree,0.0002891612418415646,438,0.747314534348739,0.7965766880604294,0.08729649323560648,impute.mean,0.3767551089745202,0.6529735589765961,12.0,4.570789839358129,1.0,10,100.0,133.33333333333334,0.95820993,0.5,0.5,42,success,3
4,0.5281344336033403,gblinear,0.0183156389,28,0.505,0.0301973834,10.776802695848371,impute.hist,0.505,105.37176803895676,8,20.0855369232,1.0,10,133.33333333333334,166.66666666666669,0.09749843,0.5,0.5,42,success,4
5,0.7302385918020242,gbtree,0.0019273672944804948,1080,0.8067167139218339,0.01373715124314601,0.05164269402719056,impute.mean,0.14835495877321672,0.014976317403186189,11.0,2.799523093722845,1.0,10,166.66666666666669,200.00000000000003,0.97319746,0.5,0.5,42,success,5
6,0.8082319397519245,dart,0.21480697249183114,790,0.4643266177829566,0.04885924682024717,0.004532058759211179,impute.median,0.671718932172567,2.492548025660522,2.0,34.428106493375374,1.0,10,200.00000000000003,233.33333333333337,0.8751968,0.13979699812765745,0.4710962061431325,42,success,6
7,0.5982214605921963,dart,0.03727195651897992,44,0.040509656222260014,0.019390378774825797,0.2778708093550103,impute.hist,0.24160009100668733,0.04685837558925707,13.0,8.796685748589212,1.0,10,233.33333333333337,266.6666666666667,0.7787577,0.2145846728195292,0.05830274168906602,42,success,7
