,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_11,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_8,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_11,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_8,epoch,start_time,end_time,metric:val_accuracy [0.0; 100.0] (maximize),NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_13,seed,status,config_id,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_9
66,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,dil_conv_5x5,0_2,0_1,0_3,1_2,2_3,1_4,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,skip_connect,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,skip_connect,98,6468.0,6566.0,92.946014,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,sep_conv_5x5,sep_conv_3x3,sep_conv_5x5,skip_connect,42,success,66,max_pool_3x3,dil_conv_5x5,max_pool_3x3
67,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_3x3,1_2,1_2,1_4,1_2,1_3,1_2,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_5x5,sep_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_5x5,98,6566.0,6664.0,92.17105,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,67,dil_conv_3x3,max_pool_3x3,max_pool_3x3
68,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,skip_connect,98,6664.0,6762.0,92.30925,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,68,skip_connect,max_pool_3x3,max_pool_3x3
69,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,dil_conv_5x5,0_2,0_1,0_3,1_2,2_3,1_4,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_3x3,98,6762.0,6860.0,92.89245,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_5x5,sep_conv_3x3,sep_conv_3x3,skip_connect,max_pool_3x3,42,success,69,max_pool_3x3,sep_conv_5x5,max_pool_3x3
70,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_3x3,98,6860.0,6958.0,92.77059,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,70,max_pool_3x3,sep_conv_3x3,max_pool_3x3
71,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,98,6958.0,7056.0,92.40567,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,71,dil_conv_3x3,sep_conv_3x3,max_pool_3x3
72,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,dil_conv_5x5,0_2,0_1,0_3,1_2,2_3,1_4,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,sep_conv_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,98,7056.0,7154.0,92.42286,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,sep_conv_5x5,sep_conv_3x3,max_pool_3x3,skip_connect,42,success,72,max_pool_3x3,max_pool_3x3,max_pool_3x3
73,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,dil_conv_5x5,0_2,0_1,0_3,1_2,2_3,1_4,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,sep_conv_3x3,98,7154.0,7252.0,92.77052,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,42,success,73,max_pool_3x3,dil_conv_3x3,max_pool_3x3
74,sep_conv_5x5,sep_conv_5x5,sep_conv_5x5,dil_conv_3x3,1_2,2_3,2_3,1_2,0_2,0_3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_3x3,max_pool_3x3,98,7252.0,7350.0,91.82398,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,max_pool_3x3,max_pool_3x3,42,success,74,dil_conv_5x5,skip_connect,skip_connect
75,sep_conv_5x5,sep_conv_5x5,sep_conv_5x5,dil_conv_3x3,1_2,2_3,2_3,1_2,0_2,0_3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,98,7350.0,7448.0,91.13214,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,42,success,75,avg_pool_3x3,dil_conv_5x5,skip_connect
76,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,98,7448.0,7546.0,92.46338,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,76,max_pool_3x3,max_pool_3x3,max_pool_3x3
77,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,98,7546.0,7644.0,92.22853,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,77,skip_connect,sep_conv_5x5,max_pool_3x3
78,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,dil_conv_5x5,0_2,0_1,0_3,1_2,2_3,1_4,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_5x5,98,7644.0,7742.0,92.61747,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,dil_conv_3x3,sep_conv_3x3,dil_conv_5x5,sep_conv_3x3,42,success,78,max_pool_3x3,avg_pool_3x3,max_pool_3x3
79,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,98,7742.0,7840.0,92.17034,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,79,skip_connect,max_pool_3x3,max_pool_3x3
80,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,dil_conv_5x5,0_2,0_1,0_3,1_2,2_3,1_4,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,98,7840.0,7938.0,92.17815,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,sep_conv_5x5,42,success,80,max_pool_3x3,avg_pool_3x3,max_pool_3x3
81,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,98,7938.0,8036.0,92.56174,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,81,max_pool_3x3,max_pool_3x3,max_pool_3x3
82,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,98,8036.0,8134.0,92.73193,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,82,max_pool_3x3,sep_conv_3x3,max_pool_3x3
83,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_3x3,1_2,1_2,1_4,1_2,1_3,1_2,max_pool_3x3,dil_conv_3x3,skip_connect,skip_connect,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,98,8134.0,8232.0,92.38675,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,83,dil_conv_5x5,max_pool_3x3,max_pool_3x3
84,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,dil_conv_5x5,0_2,0_1,0_3,1_2,2_3,1_4,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,avg_pool_3x3,98,8232.0,8330.0,92.84984,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,42,success,84,max_pool_3x3,dil_conv_5x5,max_pool_3x3
85,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_3x3,1_2,1_2,1_4,1_2,1_3,1_2,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,98,8330.0,8428.0,92.02571,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,85,dil_conv_5x5,max_pool_3x3,max_pool_3x3
86,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,skip_connect,98,8428.0,8526.0,92.71496,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,86,max_pool_3x3,sep_conv_5x5,max_pool_3x3
87,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,dil_conv_5x5,0_2,0_1,0_3,1_2,2_3,1_4,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,skip_connect,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,98,8526.0,8624.0,92.90879,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,sep_conv_5x5,sep_conv_3x3,sep_conv_5x5,skip_connect,42,success,87,max_pool_3x3,dil_conv_5x5,max_pool_3x3
88,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,98,8624.0,8722.0,91.87409,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,88,dil_conv_3x3,dil_conv_3x3,max_pool_3x3
89,sep_conv_5x5,sep_conv_5x5,sep_conv_5x5,dil_conv_3x3,1_2,2_3,2_3,1_2,0_2,0_3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,98,8722.0,8820.0,90.702255,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,42,success,89,avg_pool_3x3,sep_conv_5x5,dil_conv_5x5
90,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,8820.0,8918.0,91.63919,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,90,sep_conv_3x3,skip_connect,max_pool_3x3
91,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,skip_connect,98,8918.0,9016.0,92.831985,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,91,max_pool_3x3,sep_conv_3x3,max_pool_3x3
92,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,skip_connect,98,9016.0,9114.0,92.26905,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,92,dil_conv_3x3,avg_pool_3x3,max_pool_3x3
93,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,sep_conv_3x3,98,9114.0,9212.0,92.479515,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,93,skip_connect,dil_conv_5x5,max_pool_3x3
94,sep_conv_5x5,sep_conv_5x5,sep_conv_5x5,dil_conv_3x3,1_2,2_3,2_3,1_2,0_2,0_3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_3x3,max_pool_3x3,98,9212.0,9310.0,90.78224,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,42,success,94,avg_pool_3x3,dil_conv_5x5,sep_conv_5x5
95,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,dil_conv_5x5,0_2,0_1,0_3,1_2,2_3,1_4,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,98,9310.0,9408.0,92.92401,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,42,success,95,max_pool_3x3,sep_conv_3x3,max_pool_3x3
96,sep_conv_5x5,sep_conv_5x5,sep_conv_5x5,dil_conv_3x3,1_2,2_3,2_3,1_2,0_2,0_3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,98,9408.0,9506.0,91.400246,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,42,success,96,avg_pool_3x3,sep_conv_5x5,max_pool_3x3
97,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,1_2,1_2,0_4,1_2,2_3,1_3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,skip_connect,98,9506.0,9604.0,92.61834,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,42,success,97,skip_connect,sep_conv_3x3,max_pool_3x3
98,sep_conv_5x5,sep_conv_5x5,sep_conv_5x5,dil_conv_3x3,1_2,2_3,2_3,1_2,0_2,0_3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,98,9604.0,9702.0,90.73692,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,42,success,98,avg_pool_3x3,sep_conv_5x5,sep_conv_5x5
99,sep_conv_5x5,sep_conv_5x5,sep_conv_5x5,dil_conv_3x3,1_2,2_3,2_3,1_2,0_2,0_3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,98,9702.0,9800.0,90.79195,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,42,success,99,avg_pool_3x3,dil_conv_5x5,sep_conv_3x3
100,sep_conv_5x5,sep_conv_5x5,sep_conv_5x5,dil_conv_3x3,1_2,2_3,2_3,1_2,0_2,0_3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,98,9800.0,9898.0,91.00835,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,42,success,100,avg_pool_3x3,sep_conv_5x5,dil_conv_3x3
101,sep_conv_5x5,sep_conv_5x5,sep_conv_5x5,dil_conv_3x3,1_2,2_3,2_3,1_2,0_2,0_3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_3x3,max_pool_3x3,98,9898.0,9996.0,91.55286,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,max_pool_3x3,max_pool_3x3,42,success,101,dil_conv_5x5,skip_connect,dil_conv_5x5
0,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,0_1,0_3,1_2,0_2,2_3,1_2,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,dil_conv_5x5,dil_conv_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,98,0.0,98.0,92.911156,dil_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,1234,success,0,max_pool_3x3,dil_conv_5x5,max_pool_3x3
1,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,0_2,1_3,3_4,0_1,0_1,2_4,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,98,98.0,196.0,92.97174,max_pool_3x3,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,1234,success,1,max_pool_3x3,max_pool_3x3,max_pool_3x3
2,dil_conv_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_5x5,0_2,1_3,3_4,1_2,1_3,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,98,196.0,294.0,90.706345,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,1234,success,2,max_pool_3x3,max_pool_3x3,max_pool_3x3
3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,0_1,0_3,1_2,0_2,2_3,1_2,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,dil_conv_5x5,dil_conv_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,98,294.0,392.0,92.69093,dil_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,1234,success,3,max_pool_3x3,dil_conv_3x3,max_pool_3x3
4,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_3x3,1_2,0_2,2_4,0_1,0_1,1_2,skip_connect,sep_conv_5x5,dil_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,avg_pool_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,98,392.0,490.0,93.039505,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,1234,success,4,dil_conv_5x5,max_pool_3x3,max_pool_3x3
