,alpha,booster,lambda,nrounds,num.impute.selected.cpo,subsample,colsample_bylevel,colsample_bytree,eta,gamma,max_depth,min_child_weight,rate_drop,skip_drop,trainsize,repl,start_time,end_time,metric:acc [0.0; 1.0] (maximize),seed,status,config_id
170,0.0009118819655545162,dart,1096.6331584284585,7,impute.mean,0.1,1.0,1.0,0.0009118819655545162,4.5399929762484854e-05,1,2.718281828459045,0.0,0.0,1.0,10,5666.66666666666,5699.999999999993,0.7669343,1234,success,170
171,1096.6331584284585,dart,0.0009118819655545162,7,impute.mean,1.0,0.01,1.0,1.0,7.38905609893065,15,148.4131591025766,0.0,0.0,1.0,10,5699.999999999993,5733.333333333326,0.10181873,1234,success,171
172,0.0009118819655545162,dart,1096.6331584284585,2981,impute.median,1.0,1.0,1.0,1.0,7.38905609893065,15,148.4131591025766,0.0,0.0,1.0,10,5733.333333333326,5766.666666666659,0.6602188,1234,success,172
173,1096.6331584284585,dart,1096.6331584284585,2981,impute.median,1.0,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1,2.718281828459045,0.0,1.0,1.0,10,5766.666666666659,5799.999999999992,0.11964638,1234,success,173
174,0.0009118819655545162,dart,0.0009118819655545162,7,impute.median,1.0,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1,2.718281828459045,0.0,1.0,1.0,10,5799.999999999992,5833.333333333325,0.7313673,1234,success,174
175,1096.6331584284585,dart,0.0009118819655545162,2981,impute.median,0.1,0.01,1.0,1.0,4.5399929762484854e-05,1,148.4131591025766,0.0,1.0,1.0,10,5833.333333333325,5866.666666666658,0.09388179,1234,success,175
176,1096.6331584284585,dart,0.0009118819655545162,2981,impute.median,1.0,1.0,0.01,0.0009118819655545162,7.38905609893065,1,2.718281828459045,0.0,0.0,1.0,10,5866.666666666658,5899.999999999991,0.10962859,1234,success,176
177,1096.6331584284585,gbtree,0.0009118819655545162,7,impute.mean,0.1,1.0,1.0,1.0,7.38905609893065,15,148.4131591025766,0.5,0.5,1.0,10,5899.999999999991,5933.333333333324,0.08413134,1234,success,177
178,1096.6331584284585,dart,1096.6331584284585,2981,impute.median,1.0,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1,2.718281828459045,1.0,1.0,1.0,10,5933.333333333324,5966.666666666657,0.19380745,1234,success,178
179,0.0009118819655545162,gbtree,1096.6331584284585,7,impute.mean,0.1,1.0,1.0,0.0009118819655545162,4.5399929762484854e-05,15,148.4131591025766,0.5,0.5,1.0,10,5966.666666666657,5999.99999999999,0.088531196,1234,success,179
180,1096.6331584284585,dart,1096.6331584284585,2981,impute.hist,0.1,0.01,0.01,1.0,4.5399929762484854e-05,15,148.4131591025766,1.0,0.0,1.0,10,5999.99999999999,6033.333333333323,0.9187409,1234,success,180
181,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.mean,1.0,0.01,0.01,1.0,4.5399929762484854e-05,1,148.4131591025766,1.0,0.0,1.0,10,6033.333333333323,6066.666666666656,0.9962914,1234,success,181
182,1096.6331584284585,gbtree,0.0009118819655545162,7,impute.hist,0.1,0.01,1.0,0.0009118819655545162,7.38905609893065,15,148.4131591025766,0.5,0.5,1.0,10,6066.666666666656,6099.999999999989,0.08871917,1234,success,182
183,1096.6331584284585,dart,0.0009118819655545162,2981,impute.hist,0.1,0.01,0.01,1.0,7.38905609893065,1,2.718281828459045,0.0,1.0,1.0,10,6099.999999999989,6133.333333333322,0.07963846,1234,success,183
184,1096.6331584284585,dart,0.0009118819655545162,7,impute.mean,1.0,0.01,1.0,1.0,7.38905609893065,15,148.4131591025766,0.0,1.0,1.0,10,6133.333333333322,6166.666666666655,0.080750756,1234,success,184
185,1096.6331584284585,dart,1096.6331584284585,2981,impute.mean,1.0,1.0,0.01,1.0,4.5399929762484854e-05,15,2.718281828459045,1.0,1.0,1.0,10,6166.666666666655,6199.999999999988,0.27252993,1234,success,185
186,1096.6331584284585,dart,1096.6331584284585,7,impute.hist,0.1,1.0,0.01,1.0,4.5399929762484854e-05,1,148.4131591025766,0.0,0.0,1.0,10,6199.999999999988,6233.333333333321,0.113674566,1234,success,186
187,1096.6331584284585,dart,1096.6331584284585,2981,impute.median,0.1,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1,2.718281828459045,1.0,0.0,1.0,10,6233.333333333321,6266.666666666654,0.6658108,1234,success,187
188,0.0009118819655545162,dart,0.0009118819655545162,7,impute.median,1.0,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1,148.4131591025766,1.0,0.0,1.0,10,6266.666666666654,6299.999999999987,0.11831495,1234,success,188
189,0.0009118819655545162,dart,0.0009118819655545162,7,impute.mean,0.1,1.0,0.01,0.0009118819655545162,4.5399929762484854e-05,1,148.4131591025766,0.0,1.0,1.0,10,6299.999999999987,6333.33333333332,0.10885722,1234,success,189
190,1096.6331584284585,dart,1096.6331584284585,7,impute.hist,0.1,0.01,0.01,1.0,4.5399929762484854e-05,15,148.4131591025766,0.0,1.0,1.0,10,6333.33333333332,6366.666666666653,0.08004017,1234,success,190
191,1096.6331584284585,dart,1096.6331584284585,2981,impute.mean,1.0,1.0,0.01,1.0,4.5399929762484854e-05,15,2.718281828459045,0.0,0.0,1.0,10,6366.666666666653,6399.999999999986,0.09206964,1234,success,191
192,1096.6331584284585,gbtree,1096.6331584284585,2981,impute.hist,1.0,0.01,1.0,1.0,7.38905609893065,15,2.718281828459045,0.5,0.5,1.0,10,6399.999999999986,6433.333333333319,0.08759178,1234,success,192
193,0.0009118819655545162,dart,1096.6331584284585,2981,impute.median,1.0,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1,148.4131591025766,0.0,1.0,1.0,10,6433.333333333319,6466.666666666652,0.34809935,1234,success,193
194,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.mean,1.0,0.01,1.0,1.0,4.5399929762484854e-05,15,2.718281828459045,0.0,0.0,1.0,10,6466.666666666652,6499.999999999985,0.9746055,1234,success,194
195,1096.6331584284585,dart,1096.6331584284585,2981,impute.median,1.0,1.0,1.0,0.0009118819655545162,4.5399929762484854e-05,15,148.4131591025766,1.0,0.0,1.0,10,6499.999999999985,6533.3333333333185,0.5133744,1234,success,195
196,0.0009118819655545162,dart,1096.6331584284585,7,impute.mean,1.0,0.01,0.01,1.0,4.5399929762484854e-05,15,2.718281828459045,1.0,0.0,1.0,10,6533.3333333333185,6566.6666666666515,0.17165445,1234,success,196
197,1096.6331584284585,gbtree,1096.6331584284585,7,impute.hist,1.0,0.01,0.01,1.0,7.38905609893065,15,2.718281828459045,0.5,0.5,1.0,10,6566.6666666666515,6599.9999999999845,0.084008515,1234,success,197
198,1096.6331584284585,dart,0.0009118819655545162,7,impute.mean,1.0,0.01,1.0,1.0,4.5399929762484854e-05,1,2.718281828459045,1.0,0.0,1.0,10,6599.9999999999845,6633.333333333318,0.08951978,1234,success,198
199,1096.6331584284585,gbtree,0.0009118819655545162,7,impute.median,1.0,0.01,1.0,1.0,4.5399929762484854e-05,15,148.4131591025766,0.5,0.5,1.0,10,6633.333333333318,6666.666666666651,0.081775114,1234,success,199
200,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.hist,0.1,1.0,1.0,1.0,7.38905609893065,15,2.718281828459045,0.0,1.0,1.0,10,6666.666666666651,6699.999999999984,0.7246799,1234,success,200
201,0.0009118819655545162,dart,1096.6331584284585,7,impute.hist,0.1,0.01,1.0,1.0,7.38905609893065,15,148.4131591025766,0.0,0.0,1.0,10,6699.999999999984,6733.333333333317,0.0961272,1234,success,201
202,1096.6331584284585,dart,0.0009118819655545162,7,impute.median,1.0,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1,148.4131591025766,1.0,0.0,1.0,10,6733.333333333317,6766.66666666665,0.08993462,1234,success,202
203,0.0009118819655545162,dart,1096.6331584284585,2981,impute.hist,1.0,0.01,1.0,1.0,7.38905609893065,1,2.718281828459045,1.0,0.0,1.0,10,6766.66666666665,6799.999999999983,0.99907535,1234,success,203
204,0.0009118819655545162,gbtree,0.0009118819655545162,2981,impute.median,0.1,1.0,1.0,0.0009118819655545162,7.38905609893065,1,2.718281828459045,0.5,0.5,1.0,10,6799.999999999983,6833.333333333316,0.7989699,1234,success,204
205,1096.6331584284585,dart,1096.6331584284585,7,impute.mean,1.0,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,1,2.718281828459045,0.0,1.0,1.0,10,6833.333333333316,6866.666666666649,0.107750416,1234,success,205
206,1096.6331584284585,dart,0.0009118819655545162,2981,impute.median,1.0,1.0,1.0,0.0009118819655545162,7.38905609893065,15,2.718281828459045,1.0,0.0,1.0,10,6866.666666666649,6899.999999999982,0.7202963,1234,success,206
207,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.hist,0.1,1.0,0.01,1.0,7.38905609893065,1,148.4131591025766,0.0,0.0,1.0,10,6899.999999999982,6933.333333333315,0.14783686,1234,success,207
208,1096.6331584284585,gbtree,0.0009118819655545162,2981,impute.mean,1.0,1.0,0.01,0.0009118819655545162,7.38905609893065,15,148.4131591025766,0.5,0.5,1.0,10,6933.333333333315,6966.666666666648,0.09921739,1234,success,208
209,0.0009118819655545162,dart,1096.6331584284585,2981,impute.median,1.0,1.0,1.0,1.0,7.38905609893065,15,148.4131591025766,1.0,0.0,1.0,10,6966.666666666648,6999.999999999981,0.9840027,1234,success,209
210,0.0009118819655545162,dart,1096.6331584284585,7,impute.mean,1.0,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,15,148.4131591025766,1.0,1.0,1.0,10,6999.999999999981,7033.333333333314,0.15241338,1234,success,210
211,1096.6331584284585,dart,1096.6331584284585,7,impute.hist,1.0,0.01,0.01,1.0,7.38905609893065,15,2.718281828459045,0.0,0.0,1.0,10,7033.333333333314,7066.666666666647,0.102230504,1234,success,211
212,0.0009118819655545162,gbtree,0.0009118819655545162,7,impute.median,1.0,1.0,1.0,1.0,4.5399929762484854e-05,15,148.4131591025766,0.5,0.5,1.0,10,7066.666666666647,7099.99999999998,0.5668734,1234,success,212
213,0.0009118819655545162,gbtree,1096.6331584284585,2981,impute.hist,1.0,1.0,1.0,1.0,7.38905609893065,1,2.718281828459045,0.5,0.5,1.0,10,7099.99999999998,7133.333333333313,0.5876858,1234,success,213
214,0.0009118819655545162,gbtree,1096.6331584284585,7,impute.mean,1.0,0.01,0.01,0.0009118819655545162,7.38905609893065,1,2.718281828459045,0.5,0.5,1.0,10,7133.333333333313,7166.666666666646,0.30964968,1234,success,214
215,1096.6331584284585,dart,1096.6331584284585,7,impute.median,0.1,1.0,0.01,0.0009118819655545162,4.5399929762484854e-05,1,148.4131591025766,0.0,1.0,1.0,10,7166.666666666646,7199.999999999979,0.10338605,1234,success,215
216,1096.6331584284585,gbtree,0.0009118819655545162,2981,impute.mean,0.1,1.0,1.0,0.0009118819655545162,7.38905609893065,1,2.718281828459045,0.5,0.5,1.0,10,7199.999999999979,7233.333333333312,0.09725382,1234,success,216
217,1096.6331584284585,gbtree,0.0009118819655545162,7,impute.mean,0.1,1.0,1.0,1.0,4.5399929762484854e-05,1,2.718281828459045,0.5,0.5,1.0,10,7233.333333333312,7266.666666666645,0.09399485,1234,success,217
218,1096.6331584284585,dart,0.0009118819655545162,2981,impute.median,1.0,1.0,0.01,0.0009118819655545162,7.38905609893065,15,148.4131591025766,1.0,1.0,1.0,10,7266.666666666645,7299.999999999978,0.23649195,1234,success,218
219,1096.6331584284585,gbtree,1096.6331584284585,2981,impute.mean,1.0,0.01,0.01,1.0,4.5399929762484854e-05,1,2.718281828459045,0.5,0.5,1.0,10,7299.999999999978,7333.333333333311,0.09104127,1234,success,219
220,1096.6331584284585,gbtree,1096.6331584284585,2981,impute.hist,0.1,1.0,0.01,1.0,7.38905609893065,15,148.4131591025766,0.5,0.5,1.0,10,7333.333333333311,7366.666666666644,0.09000429,1234,success,220
221,1096.6331584284585,dart,1096.6331584284585,7,impute.mean,1.0,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,1,2.718281828459045,1.0,1.0,1.0,10,7366.666666666644,7399.999999999977,0.09259568,1234,success,221
222,1096.6331584284585,dart,1096.6331584284585,7,impute.mean,0.1,1.0,0.01,0.0009118819655545162,7.38905609893065,1,148.4131591025766,0.0,1.0,1.0,10,7399.999999999977,7433.33333333331,0.096951194,1234,success,222
223,1096.6331584284585,gbtree,0.0009118819655545162,7,impute.hist,1.0,0.01,1.0,1.0,4.5399929762484854e-05,15,148.4131591025766,0.5,0.5,1.0,10,7433.33333333331,7466.666666666643,0.08361414,1234,success,223
224,1096.6331584284585,dart,1096.6331584284585,7,impute.mean,0.1,1.0,0.01,0.0009118819655545162,4.5399929762484854e-05,15,148.4131591025766,1.0,0.0,1.0,10,7466.666666666643,7499.999999999976,0.08345768,1234,success,224
225,0.0009118819655545162,gbtree,1096.6331584284585,2981,impute.hist,1.0,1.0,1.0,1.0,4.5399929762484854e-05,1,148.4131591025766,0.5,0.5,1.0,10,7499.999999999976,7533.333333333309,0.661338,1234,success,225
226,1096.6331584284585,dart,1096.6331584284585,7,impute.hist,1.0,0.01,0.01,1.0,7.38905609893065,1,2.718281828459045,1.0,0.0,1.0,10,7533.333333333309,7566.666666666642,0.09875728,1234,success,226
227,0.0009118819655545162,dart,1096.6331584284585,2981,impute.hist,1.0,0.01,1.0,1.0,7.38905609893065,1,148.4131591025766,0.0,1.0,1.0,10,7566.666666666642,7599.999999999975,0.6272443,1234,success,227
228,1096.6331584284585,dart,0.0009118819655545162,7,impute.hist,0.1,0.01,1.0,0.0009118819655545162,7.38905609893065,15,2.718281828459045,0.0,0.0,1.0,10,7599.999999999975,7633.3333333333085,0.09688723,1234,success,228
229,0.0009118819655545162,gbtree,1096.6331584284585,2981,impute.mean,1.0,1.0,0.01,1.0,7.38905609893065,15,2.718281828459045,0.5,0.5,1.0,10,7633.3333333333085,7666.6666666666415,0.5573264,1234,success,229
230,1096.6331584284585,dart,1096.6331584284585,7,impute.mean,0.1,1.0,0.01,0.0009118819655545162,7.38905609893065,1,148.4131591025766,1.0,1.0,1.0,10,7666.6666666666415,7699.9999999999745,0.06882308,1234,success,230
231,1096.6331584284585,gbtree,0.0009118819655545162,7,impute.mean,0.1,1.0,0.01,1.0,7.38905609893065,1,148.4131591025766,0.5,0.5,1.0,10,7699.9999999999745,7733.333333333308,0.08550578,1234,success,231
232,1096.6331584284585,dart,1096.6331584284585,7,impute.mean,1.0,0.01,0.01,0.0009118819655545162,4.5399929762484854e-05,15,148.4131591025766,1.0,0.0,1.0,10,7733.333333333308,7766.666666666641,0.09231952,1234,success,232
233,1096.6331584284585,gbtree,0.0009118819655545162,2981,impute.hist,1.0,0.01,0.01,0.0009118819655545162,7.38905609893065,15,2.718281828459045,0.5,0.5,1.0,10,7766.666666666641,7799.999999999974,0.10861706,1234,success,233
234,1096.6331584284585,dart,0.0009118819655545162,7,impute.median,1.0,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1,148.4131591025766,1.0,1.0,1.0,10,7799.999999999974,7833.333333333307,0.092988946,1234,success,234
235,0.0009118819655545162,dart,1096.6331584284585,2981,impute.median,1.0,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1,2.718281828459045,0.0,1.0,1.0,10,7833.333333333307,7866.66666666664,0.81404006,1234,success,235
236,0.0009118819655545162,gbtree,0.0009118819655545162,7,impute.median,0.1,1.0,0.01,0.0009118819655545162,4.5399929762484854e-05,15,148.4131591025766,0.5,0.5,1.0,10,7866.66666666664,7899.999999999973,0.08909936,1234,success,236
237,1096.6331584284585,dart,0.0009118819655545162,7,impute.hist,1.0,1.0,0.01,1.0,7.38905609893065,1,148.4131591025766,1.0,0.0,1.0,10,7899.999999999973,7933.333333333306,0.0897891,1234,success,237
238,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.median,0.1,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,15,148.4131591025766,1.0,1.0,1.0,10,7933.333333333306,7966.666666666639,0.29397956,1234,success,238
239,1096.6331584284585,dart,0.0009118819655545162,7,impute.median,1.0,1.0,0.01,1.0,4.5399929762484854e-05,1,2.718281828459045,0.0,1.0,1.0,10,7966.666666666639,7999.999999999972,0.08593644,1234,success,239
240,1096.6331584284585,gbtree,1096.6331584284585,2981,impute.mean,1.0,1.0,1.0,1.0,4.5399929762484854e-05,15,148.4131591025766,0.5,0.5,1.0,10,7999.999999999972,8033.333333333305,0.07861626,1234,success,240
241,0.0009118819655545162,dart,1096.6331584284585,2981,impute.median,1.0,0.01,1.0,0.0009118819655545162,4.5399929762484854e-05,1,2.718281828459045,1.0,0.0,1.0,10,8033.333333333305,8066.666666666638,0.89772534,1234,success,241
242,1096.6331584284585,gbtree,1096.6331584284585,2981,impute.mean,1.0,1.0,1.0,1.0,4.5399929762484854e-05,1,2.718281828459045,0.5,0.5,1.0,10,8066.666666666638,8099.999999999971,0.0743803,1234,success,242
243,0.0009118819655545162,dart,1096.6331584284585,2981,impute.hist,1.0,0.01,1.0,1.0,7.38905609893065,15,2.718281828459045,0.0,1.0,1.0,10,8099.999999999971,8133.333333333304,0.8602914,1234,success,243
244,1096.6331584284585,dart,0.0009118819655545162,2981,impute.hist,0.1,0.01,0.01,1.0,4.5399929762484854e-05,15,148.4131591025766,1.0,0.0,1.0,10,8133.333333333304,8166.666666666637,0.9415262,1234,success,244
245,0.0009118819655545162,dart,0.0009118819655545162,2981,impute.hist,0.1,1.0,1.0,0.0009118819655545162,4.5399929762484854e-05,1,148.4131591025766,1.0,1.0,1.0,10,8166.666666666637,8199.99999999997,0.35033938,1234,success,245
